"Id","SalePrice"
1773,120741.924773791
1774,147609.795586955
1775,142158.520944845
1776,123116.396835825
1777,105136.682994574
1778,143581.238547321
1779,113409.644882714
1780,178505.824512336
1781,124022.672325027
1782,83205.7413779845
1783,141788.81590743
1784,104252.644864919
1785,119360.231314431
1786,147586.293522502
1787,161723.598283843
1788,59922.3869703233
1789,98147.5170518566
1790,77982.2431526696
1791,183989.943227237
1792,156863.903519784
1793,132390.179322246
1794,157257.096361119
1795,133346.512262758
1796,118170.902742751
1797,108451.615325828
1798,121160.685121296
1799,111364.25633621
1800,133306.015948117
1801,128326.927162308
1802,132515.957718954
1803,148597.24240888
1804,145458.760067267
1805,137435.059094949
1806,130716.865100479
1807,131312.460114039
1808,122348.955875838
1809,122271.453550794
1810,136858.989909041
1811,93584.7119392794
1812,96072.9418564846
1813,122257.732250197
1814,92884.8409425463
1815,51271.6992205399
1816,95334.3980129238
1817,108012.633292257
1818,144494.641626442
1819,125060.577343018
1820,69252.8563954547
1821,108214.462489194
1822,146845.954200961
1823,50590.068450305
1824,126504.04115336
1825,132947.928315705
1826,104541.746194506
1827,105665.922548246
1828,136355.943049537
1829,123592.610210876
1830,142227.4237785
1831,149734.541250205
1832,74826.829219203
1833,132491.309143354
1834,120339.606789143
1835,130877.526795676
1836,119962.883028378
1837,87288.7547872311
1838,126793.326410724
1839,95193.9509230852
1840,152254.589696936
1841,148285.611484984
1842,90933.7654726592
1843,127995.362905038
1844,138363.880817287
1845,142627.933853523
1846,154707.538779373
1847,168770.671954245
1848,49964.1323747377
1849,106797.802186451
1850,118631.276178669
1851,156843.414954301
1852,129097.057098515
1853,131656.404754847
1854,167872.855305915
1855,155523.132749235
1856,221915.396180483
1857,135445.01988826
1858,131124.694182999
1859,114636.625077371
1860,146331.495529814
1861,114078.621371428
1862,311710.44594559
1863,293476.362458929
1864,293550.886821877
1865,317111.889184189
1866,310138.342451486
1867,222909.208469972
1868,288585.300253622
1869,205028.295541986
1870,226812.643598106
1871,242465.830338258
1872,174220.662520331
1873,250564.659938233
1874,145118.393272175
1875,203071.253883267
1876,194402.463632579
1877,208593.229961851
1878,202071.796202598
1879,131360.557689575
1880,130885.735937169
1881,235791.494656949
1882,250345.47494137
1883,186484.631505401
1884,202410.037211761
1885,239661.876217267
1886,285811.428605541
1887,215968.503763078
1888,265390.046587667
1889,167545.485573646
1890,121883.386488881
1891,136371.123488485
1892,97996.8364634418
1893,132458.380905102
1894,128964.158338061
1895,136574.830823536
1896,122259.330451022
1897,113098.115094047
1898,114359.069508098
1899,156699.495444409
1900,147318.163475145
1901,175456.435985905
1902,148645.707849182
1903,216643.112864123
1904,143264.249107552
1905,207252.98999176
1906,154611.559246681
1907,211153.01232421
1908,107644.889504328
1909,137120.93665941
1910,119529.312346026
1911,223520.750720932
1912,343112.366435302
1913,135610.700121726
1914,68590.2704454842
1915,294293.975527341
1916,54848.6692254059
1917,252706.395898237
1918,137778.430707391
1919,177527.147063096
1920,159455.431857566
1921,376228.951040714
1922,298007.070170297
1923,232526.958455893
1924,241568.574743696
1925,197225.791612336
1926,356684.334448342
1927,133737.180699654
1928,156030.042316991
1929,125186.096244452
1930,128480.01398505
1931,139724.112497101
1932,136095.341601771
1933,172740.793171721
1934,176706.208030016
1935,166814.214443755
1936,188883.565176512
1937,181104.615981577
1938,175255.775220556
1939,254598.892712133
1940,196294.593410549
1941,167916.152829314
1942,188013.104352703
1943,221587.059233186
1944,357167.030398847
1945,377956.579897266
1946,139408.288631346
1947,319877.335007909
1948,174761.982613093
1949,242599.043459011
1950,188070.720690773
1951,256393.516161028
1952,223696.873081802
1953,167562.017796758
1954,186238.424606263
1955,135172.315841017
1956,302514.158119596
1957,152956.328745387
1958,288635.498896493
1959,145514.104762854
1960,112834.809784602
1961,119500.49275047
1962,94455.7415920827
1963,100396.496980528
1964,106391.672255486
1965,145506.486097948
1966,136306.530438851
1967,285765.694304238
1968,427214.669401484
1969,380021.487365304
1970,423465.025395621
1971,467887.453524985
1972,372507.484773915
1973,282174.747340325
1974,317967.720819689
1975,551521.036721208
1976,272893.680405709
1977,350504.325018689
1978,353922.125305349
1979,340366.89884802
1980,214797.780569424
1981,331186.715869061
1982,227861.860219212
1983,214377.278902062
1984,176382.604071843
1985,220789.594607409
1986,214785.613953142
1987,181565.513426376
1988,174879.410787522
1989,194894.416622917
1990,211130.811569361
1991,240569.209133826
1992,213395.950921238
1993,168394.901502636
1994,225847.377940401
1995,185335.40198037
1996,256685.558240388
1997,311047.241457664
1998,316026.088067877
1999,273569.347333136
2000,327957.002792637
2001,283947.805807815
2002,242058.056716168
2003,261395.308136578
2004,282475.499350276
2005,220920.265566671
2006,226027.28554928
2007,254909.594154614
2008,218071.368948087
2009,197036.564811455
2010,197024.538579454
2011,142045.664754085
2012,175053.339966097
2013,178321.364267483
2014,187118.040546818
2015,210394.604775044
2016,190470.294831031
2017,199228.136373698
2018,116861.330677382
2019,133227.947296255
2020,107931.268420332
2021,105178.663750391
2022,186548.630789102
2023,144497.795699513
2024,271638.581825358
2025,365698.840918766
2026,178805.758579422
2027,158229.068552832
2028,151430.091680361
2029,164465.068621479
2030,267665.244435872
2031,234898.071229118
2032,245964.189271857
2033,258133.062156696
2034,171792.632222917
2035,220674.413178869
2036,201953.873042985
2037,205181.71356709
2038,315466.867096387
2039,233213.216989942
2040,279849.887364212
2041,311524.164671608
2042,204259.437906479
2043,178888.743549869
2044,169059.856815457
2045,216134.024777289
2046,144294.700534029
2047,142803.429209869
2048,138592.744812561
2049,144876.368057297
2050,175532.188339992
2051,103638.881946559
2052,128477.215167512
2053,147433.739349855
2054,83534.4020692424
2055,155390.802638521
2056,149206.454145196
2057,114776.990081779
2058,218460.39902152
2059,134878.851312743
2060,174656.527517103
2061,172905.244063578
2062,129085.869786791
2063,117844.640892813
2064,138653.236168085
2065,116170.429318441
2066,167302.502386343
2067,112942.094652796
2068,147891.095334242
2069,84051.0623279792
2070,114293.520023521
2071,88111.4127464651
2072,131872.825546742
2073,131434.085913944
2074,183054.715287729
2075,148557.230448355
2076,114845.156025799
2077,161027.641517072
2078,126888.568820965
2079,130776.948166691
2080,119034.872660878
2081,122604.230026106
2082,125269.048867027
2083,147418.970592249
2084,109624.086701072
2085,120873.954037526
2086,117527.988394407
2087,125978.027114825
2088,96233.9619679745
2089,75507.7272877825
2090,128612.421621779
2091,109081.843560953
2092,122392.392108003
2093,118144.577113167
2094,115670.973086237
2095,140881.936328795
2096,82524.8610134522
2097,100396.545253536
2098,137798.953789793
2099,50920.6348352475
2100,77812.0836417865
2101,112500.833951841
2102,128320.924721946
2103,102228.02423089
2104,140189.87834631
2105,127670.432522905
2106,64223.7076221971
2107,207313.263216661
2108,114611.320709133
2109,112316.948640754
2110,127776.644481998
2111,148851.846832376
2112,141813.464510199
2113,125331.365624762
2114,124582.784619243
2115,168955.942755165
2116,121007.432902516
2117,151038.414281881
2118,124080.601897845
2119,115743.304762708
2120,122360.704257713
2121,83566.5168173488
2122,112668.224593055
2123,82892.6641908404
2124,164518.435717474
2125,122525.545589036
2126,151041.551963527
2127,164335.93315706
2128,123725.518930263
2129,82658.0493764355
2130,127423.210549354
2131,143225.606764506
2132,116639.950809584
2133,118177.134922626
2134,115145.911377788
2135,84603.7527790377
2136,73871.2849399629
2137,107797.173859783
2138,136669.11545926
2139,151748.339037989
2140,142320.356073119
2141,152869.98860798
2142,125837.691055205
2143,146583.452150994
2144,121898.488543685
2145,141003.466059451
2146,166936.36464847
2147,138570.593876924
2148,142813.967629009
2149,147791.823690828
2150,239475.057431433
2151,113786.145733067
2152,165965.45640029
2153,164478.231190102
2154,109439.673747395
2155,137770.764441396
2156,254071.808078286
2157,232691.663070646
2158,241601.921832881
2159,211840.152131339
2160,183453.927508053
2161,238248.756781917
2162,367920.195540052
2163,346777.920793361
2164,242290.792890067
2165,199432.960436004
2166,150382.99524568
2167,218837.675330666
2168,198127.378233226
2169,194828.523387675
2170,219713.62339779
2171,150750.619216076
2172,134294.136119741
2173,166885.063043223
2174,229638.273931672
2175,297661.791847115
2176,301682.81463909
2177,240493.576661223
2178,215574.706153085
2179,140337.656898538
2180,216096.073761705
2181,197271.220068525
2182,229328.325136695
2183,197117.195532396
2184,120302.001737395
2185,121375.128878583
2186,145521.798155925
2187,152523.377990564
2188,155417.698539948
2189,290398.319632551
2190,77902.4557488946
2191,83072.8048928416
2192,92963.1756971394
2193,108580.473330555
2194,106283.627203931
2195,107088.232358108
2196,100748.471589765
2197,118795.604879758
2198,163956.043622637
2199,189419.799696119
2200,149427.559891449
2201,144593.708393675
2202,220371.684857857
2203,135744.227678075
2204,180167.197648895
2205,120287.342205801
2206,141368.280850991
2207,209122.102004191
2208,277067.743025412
2209,239684.302198104
2210,117170.203199209
2211,111375.438726475
2212,114188.432461752
2213,101459.440974416
2214,118620.855526087
2215,98225.2884763462
2216,141758.812815932
2217,61519.3537743073
2218,82073.6775067909
2219,79075.6994118194
2220,70418.1257693985
2221,297610.453026174
2222,269633.707569127
2223,296864.812322523
2224,205319.333646424
2225,123240.220838259
2226,179894.569379413
2227,199427.919977246
2228,260579.240624057
2229,257877.197314953
2230,148515.769375832
2231,213861.305212301
2232,176575.924378312
2233,181605.244997484
2234,240152.930161134
2235,212356.097398061
2236,271389.67789717
2237,318151.678689173
2238,199586.955099714
2239,114305.192770223
2240,156039.41192277
2241,149562.207633066
2242,119403.529818016
2243,123883.5810017
2244,105517.736580001
2245,97228.7131934251
2246,145902.979600176
2247,115479.391220639
2248,119570.164015514
2249,120647.142917208
2250,126927.276192939
2251,98581.5437188411
2252,177150.255714687
2253,153123.119617411
2254,172393.465905605
2255,185023.060014894
2256,176186.811788055
2257,204920.92807332
2258,165057.998125032
2259,173847.009994148
2260,140432.009325203
2261,200511.190934866
2262,216316.576448045
2263,370373.102226867
2264,520212.126287987
2265,172302.917640072
2266,297298.921145714
2267,363158.312982121
2268,415433.815087318
2269,153575.255404103
2270,197300.081293574
2271,216721.364232983
2272,204510.898169113
2273,161398.618686048
2274,178278.785761113
2275,163143.051124966
2276,199443.030149536
2277,187733.273230389
2278,144562.228344666
2279,125332.428980645
2280,117736.209910209
2281,166741.645659694
2282,187296.923562761
2283,105679.260964164
2284,111433.569412903
2285,139798.50772616
2286,123324.58461752
2287,356892.661383327
2288,281233.320275012
2289,381697.239753101
2290,461060.576747864
2291,327462.143595939
2292,437914.317904114
2293,461121.616699111
2294,402201.853316598
2295,495111.878456428
2296,296082.796393252
2297,332945.508240549
2298,335658.822304417
2299,348158.20800953
2300,325949.003183954
2301,302828.346710803
2302,252709.023006341
2303,260416.127423851
2304,258575.578976734
2305,201094.17300616
2306,194843.424957577
2307,202959.108204712
2308,231910.12292921
2309,281003.715608338
2310,222556.857651443
2311,206737.281469921
2312,176653.75411872
2313,171521.072453871
2314,174982.802795112
2315,179746.289569495
2316,200257.954073894
2317,193395.91681015
2318,181713.684658502
2319,185175.068766969
2320,191235.787891286
2321,236787.869558515
2322,182128.231642689
2323,191163.31620832
2324,179850.257037306
2325,225299.765754187
2326,175386.149433357
2327,203679.275607456
2328,219606.316809491
2329,191171.763665568
2330,179462.747177898
2331,353996.306352185
2332,397856.773325804
2333,323752.741606121
2334,262590.545201399
2335,284014.898462366
2336,308131.707950657
2337,205929.077565066
2338,267060.002598669
2339,220377.710044786
2340,379135.348697656
2341,235690.857222433
2342,243196.671124674
2343,228779.930530301
2344,208768.882154922
2345,237099.249706346
2346,218576.176452675
2347,201112.996629434
2348,244752.740019847
2349,180801.238797981
2350,303298.961811906
2351,260958.160299197
2352,256866.442740636
2353,243199.15660372
2354,141267.481632218
2355,149369.946742652
2356,149171.9037244
2357,190563.35894903
2358,195067.90369322
2359,133414.76003891
2360,114922.582604333
2361,143130.951123276
2362,282758.403814471
2363,134429.940434211
2364,156339.084305684
2365,219212.865046541
2366,198569.171395351
2367,234180.636101753
2368,211205.801208063
2369,229377.694879213
2370,165554.102225271
2371,166265.088614486
2372,192326.428298102
2373,282984.339860151
2374,303445.723881001
2375,254055.168123896
2376,286493.319756683
2377,339061.653873991
2378,143609.502509754
2379,195744.844524835
2380,150135.938203034
2381,168351.585403511
2382,203405.361832341
2383,204530.694106151
2384,241510.921525463
2385,163266.884242729
2386,131279.989302872
2387,137520.870033157
2388,102983.771287843
2389,121617.57140562
2390,145852.353361025
2391,140043.752939363
2392,117162.177325481
2393,170088.263471345
2394,142494.148502738
2395,203931.073875901
2396,146973.155473458
2397,227026.094697051
2398,126581.192602453
2399,65955.0347283572
2400,59340.9376591342
2401,112224.160529052
2402,140559.180825984
2403,146452.102469318
2404,152085.91547516
2405,158296.950070306
2406,140217.869432141
2407,123666.394306914
2408,147643.241330395
2409,124529.096700044
2410,168143.694376948
2411,113759.711264639
2412,153167.358389977
2413,131294.747924625
2414,152339.31919596
2415,139985.084973305
2416,126377.279806411
2417,137653.540953052
2418,133701.53383325
2419,123270.577938126
2420,121136.781812105
2421,159714.701276029
2422,108624.070284395
2423,120011.306855588
2424,159189.495688774
2425,195817.178740047
2426,129598.708773317
2427,133560.640209501
2428,179957.318692299
2429,116700.23944399
2430,133026.481567288
2431,105334.256100441
2432,148283.039606356
2433,143816.370292782
2434,139333.89304834
2435,151245.850759513
2436,105184.748527619
2437,110228.994757927
2438,121911.654276897
2439,106384.561085685
2440,118901.354537575
2441,93282.7119438561
2442,98548.5221088791
2443,126744.769322322
2444,132105.242060304
2445,89799.1494568239
2446,140673.617978724
2447,188495.242892976
2448,129569.003795507
2449,110795.523841175
2450,148720.771331881
2451,119769.639896671
2452,195842.728934102
2453,90409.8680280126
2454,119448.645181653
2455,115722.09648712
2456,136997.651016767
2457,129491.323967178
2458,129457.330281629
2459,111127.264973287
2460,144436.928928272
2461,128370.91268297
2462,136327.46650273
2463,129306.646044856
2464,175447.635292373
2465,144344.686329882
2466,108279.339451266
2467,133001.58421105
2468,81743.2122266944
2469,80173.8404663239
2470,179090.524668865
2471,202870.460630029
2472,152243.823058978
2473,112446.572943783
2474,80426.6386402722
2475,217700.466861033
2476,113202.086970869
2477,130001.070751083
2478,152484.766339272
2479,104127.458784197
2480,158435.088835529
2481,123717.474788589
2482,127417.153211274
2483,112450.417563087
2484,122770.01640841
2485,126422.281690396
2486,151187.305123445
2487,161730.170388142
2488,163760.213488615
2489,149886.781747464
2490,143847.229178723
2491,89553.2508763163
2492,193104.733552781
2493,153265.818971115
2494,145628.717906315
2495,88146.0161479171
2496,252598.923802533
2497,156317.840517621
2498,108901.184611091
2499,88161.4099089315
2500,124176.085992202
2501,137824.450943463
2502,145332.850424477
2503,98492.6859314445
2504,188651.349888299
2505,220751.365621646
2506,251441.055891607
2507,292410.581017457
2508,252512.93818469
2509,219753.332190186
2510,220117.960595646
2511,175823.340868628
2512,204340.630347526
2513,227586.663915202
2514,265119.922711231
2515,145992.893970925
2516,176154.868719925
2517,142072.032841834
2518,153679.570958566
2519,231842.767666055
2520,218194.077480278
2521,188343.546428615
2522,224322.013607286
2523,116054.036324377
2524,138075.85038497
2525,146412.75993732
2526,141105.8837404
2527,120944.678866071
2528,121996.398937728
2529,132309.392894669
2530,118222.291863839
2531,249766.642987308
2532,224429.746908284
2533,193392.369960491
2534,232946.707280407
2535,301430.797775066
2536,233419.567163536
2537,244399.49352276
2538,185498.045382372
2539,189186.658311421
2540,180671.66839488
2541,183834.541180529
2542,165511.100795192
2543,124170.881565973
2544,121307.268312567
2545,139114.446805884
2546,130457.927949727
2547,140899.496986766
2548,158710.678637818
2549,158334.861409145
2550,677640.682178042
2551,142136.461462475
2552,123264.804387436
2553,75211.486874603
2554,98166.2526986686
2555,118217.664949806
2556,96269.4534434019
2557,101729.789547369
2558,144940.772679705
2559,137021.469942305
2560,149740.426136951
2561,148936.087890768
2562,130473.905531513
2563,145701.244786905
2564,204624.65009717
2565,138406.371078711
2566,163917.015696709
2567,137508.374427736
2568,207933.0696548
2569,219363.332137989
2570,114378.512785277
2571,193953.448489534
2572,152870.361178632
2573,230235.515512954
2574,326709.499954629
2575,125939.342874754
2576,119117.613797747
2577,129268.395928215
2578,83144.5177145967
2579,55157.92669446
2580,108421.293125078
2581,114460.499854671
2582,120900.385025133
2583,296376.240847868
2584,184750.648672425
2585,185164.875152766
2586,227350.432248904
2587,199317.69472173
2588,145525.142685861
2589,145070.040946464
2590,206637.842999166
2591,226653.46666388
2592,216989.717608011
2593,247712.315700639
2594,189506.73495048
2595,196747.011256972
2596,290441.13935639
2597,176845.206118277
2598,291420.350805417
2599,311899.071218123
2600,156964.587750164
2601,147620.949018667
2602,81770.1412790317
2603,93344.3238678965
2604,87567.4095345226
2605,79112.6411584359
2606,146593.372927559
2607,204193.511054408
2608,197022.615064862
2609,165714.15342428
2610,110546.614079515
2611,118697.704760699
2612,157579.242918163
2613,129146.628279024
2614,124366.825026117
2615,157235.560589142
2616,145569.778236853
2617,173579.73370886
2618,210285.343041765
2619,205974.6851217
2620,183239.336933792
2621,173580.558954173
2622,181050.670716634
2623,246049.484726111
2624,327253.780667847
2625,306003.372946453
2626,173265.408306281
2627,166955.026825326
2628,476460.978416916
2629,514633.350598048
2630,378946.929674287
2631,465446.417074207
2632,420114.084681082
2633,311217.500879331
2634,413401.123686568
2635,155572.968469267
2636,174737.399698077
2637,168835.437418089
2638,264138.907912049
2639,186852.669658874
2640,146887.115692776
2641,104839.178961746
2642,187265.234848051
2643,101025.97823533
2644,121317.973501463
2645,106051.827043728
2646,93948.6232087262
2647,99967.5559787095
2648,142485.351873555
2649,151023.30894629
2650,140344.990122371
2651,143909.59233221
2652,408872.587549749
2653,257144.972624706
2654,253612.561858735
2655,383039.864981515
2656,328165.743205747
2657,355006.37642964
2658,310372.050844339
2659,306923.810024906
2660,364148.261605849
2661,348364.022313415
2662,348997.856115814
2663,295840.801167963
2664,270680.021594409
2665,318561.220733745
2666,290102.043977806
2667,172464.05995601
2668,181800.286027228
2669,184481.958020679
2670,278185.299335995
2671,186645.782740836
2672,196521.395062443
2673,202310.551409723
2674,199719.54137913
2675,175287.775917711
2676,192707.483106791
2677,192856.928586328
2678,254440.276086356
2679,274263.600092035
2680,290928.922201501
2681,386541.001768503
2682,313625.27872279
2683,509096.100935734
2684,321802.834615141
2685,332674.188215809
2686,258638.243570581
2687,304982.029017649
2688,222942.949498151
2689,211714.232914185
2690,414362.029783831
2691,188141.543284595
2692,145371.172173317
2693,202715.70268586
2694,139371.616010063
2695,193601.305087821
2696,184757.439415627
2697,177948.567491856
2698,187303.265853228
2699,177331.307780008
2700,158276.618172346
2701,145306.302691532
2702,110158.056368945
2703,121766.438838491
2704,138214.778542298
2705,114845.644166877
2706,107910.91622781
2707,120835.453797569
2708,132318.941985446
2709,102821.464966434
2710,122256.647006536
2711,311218.931404718
2712,375814.791378414
2713,169509.162352744
2714,150344.520324454
2715,168900.011278458
2716,147242.193972969
2717,190731.641452537
2718,223820.365013429
2719,155786.869664695
2720,176267.340653888
2721,131282.937589574
2722,164981.932346134
2723,145056.654584397
2724,126743.662461716
2725,128218.620746564
2726,147998.728752994
2727,184332.069555015
2728,183413.764463006
2729,143989.89748919
2730,149342.815440676
2731,126333.445456289
2732,131181.052565114
2733,156913.637839657
2734,146745.435402347
2735,136433.990472048
2736,140813.462085402
2737,119706.915870656
2738,140289.335824757
2739,158452.992725533
2740,134407.049630893
2741,143000.842742236
2742,153859.81323474
2743,152599.253313039
2744,158375.804478302
2745,145689.903312073
2746,136407.960720209
2747,147104.162798134
2748,114327.819677642
2749,125829.731120799
2750,139231.787438502
2751,133312.522500716
2752,207258.118988878
2753,146307.865782565
2754,207810.596097328
2755,132629.436069962
2756,93113.207056873
2757,69316.5915527184
2758,81775.0293362064
2759,153003.588542919
2760,119335.134464697
2761,141394.392542524
2762,146537.318373583
2763,182428.998259898
2764,149591.256328617
2765,292818.701453977
2766,132149.052606628
2767,89289.9478152273
2768,134099.489041767
2769,130779.557610333
2770,141652.509577977
2771,109885.62462609
2772,116890.518020913
2773,162695.40320014
2774,141665.169371466
2775,113240.022411308
2776,144214.840968476
2777,142599.40696312
2778,101374.209862381
2779,117047.061262072
2780,99548.4643715159
2781,96440.6959035842
2782,94965.8712119409
2783,96822.3583404917
2784,124950.272032338
2785,136934.088260522
2786,64400.9253251758
2787,121675.856611279
2788,73586.4987862204
2789,164333.068083119
2790,95745.3017502304
2791,113030.272475371
2792,62244.4938298164
2793,159463.763913308
2794,95567.3176360219
2795,126442.954542632
2796,99310.0318801911
2797,200654.98519555
2798,99779.8797660273
2799,110657.650430882
2800,67595.7771202302
2801,99284.6008234693
2802,132496.573775073
2803,168787.014931163
2804,133011.527343774
2805,97794.6846821617
2806,84437.0302071677
2807,159688.499961917
2808,145369.684320894
2809,136475.541654514
2810,126807.562390503
2811,162434.114080045
2812,154560.397732788
2813,160053.408458457
2814,158424.425763032
2815,97174.5143334241
2816,230684.519839472
2817,152378.238999956
2818,127708.423598432
2819,170474.74387814
2820,136989.340242856
2821,97748.277129827
2822,192772.386129828
2823,312452.393639592
2824,177823.753039501
2825,140374.376239003
2826,137476.774856143
2827,136487.708783388
2828,216164.547625929
2829,222492.08382383
2830,230635.10610134
2831,176330.95662848
2832,249070.003004743
2833,288686.613072266
2834,221097.799066155
2835,224329.461805761
2836,190302.155443254
2837,161201.716987545
2838,150456.020819896
2839,177263.101063077
2840,202037.18769745
2841,201762.380516385
2842,230318.284166378
2843,148501.052936188
2844,171028.809785237
2845,122637.133940148
2846,205161.79499154
2847,203578.974667034
